GPS,Latitude,Longitude,Speed,RPM,Date,Time 
GPS3,48.782508,11.476474,1.116344,3585,14-4-2023,11:12:24
GPS1,48.782558,11.476405,1.064900,3585,14-4-2023,11:12:24
GPS2,48.782539,11.476508,1.142067,2820,14-4-2023,11:12:25
GPS3,48.782501,11.476469,1.121489,2820,14-4-2023,11:12:25
GPS1,48.782546,11.476398,1.116344,2820,14-4-2023,11:12:25
GPS2,48.782539,11.476508,1.142067,2820,14-4-2023,11:12:25
GPS3,48.782501,11.476469,1.121489,2820,14-4-2023,11:12:25
GPS1,48.782546,11.476398,1.116344,2820,14-4-2023,11:12:25
GPS2,48.782531,11.476503,1.054611,3480,14-4-2023,11:12:26
GPS3,48.782489,11.476463,1.126633,3480,14-4-2023,11:12:26
GPS1,48.782539,11.476389,0.967155,3480,14-4-2023,11:12:26
GPS2,48.782531,11.476503,1.054611,3480,14-4-2023,11:12:26
GPS3,48.782489,11.476463,1.126633,3480,14-4-2023,11:12:26
GPS1,48.782539,11.476389,0.967155,3480,14-4-2023,11:12:26
GPS2,48.782520,11.476498,1.018600,4110,14-4-2023,11:12:27
GPS3,48.782482,11.476458,1.229522,4110,14-4-2023,11:12:27
GPS1,48.782527,11.476384,1.131778,4110,14-4-2023,11:12:27
GPS2,48.782520,11.476498,1.018600,4110,14-4-2023,11:12:27
GPS3,48.782482,11.476458,1.229522,4110,14-4-2023,11:12:27
GPS1,48.782527,11.476384,1.131778,4110,14-4-2023,11:12:27
GPS2,48.782512,11.476496,0.977444,3120,14-4-2023,11:12:28
GPS3,48.782470,11.476455,1.306689,3120,14-4-2023,11:12:28
GPS1,48.782524,11.476380,1.064900,3120,14-4-2023,11:12:28
GPS2,48.782512,11.476496,0.977444,3120,14-4-2023,11:12:28
GPS3,48.782470,11.476455,1.306689,3120,14-4-2023,11:12:28
GPS1,48.782524,11.476380,1.064900,3120,14-4-2023,11:12:28
GPS2,48.782505,11.476495,0.931144,3435,14-4-2023,11:12:29
GPS3,48.782459,11.476455,1.352989,3435,14-4-2023,11:12:29
GPS1,48.782516,11.476375,0.987733,3435,14-4-2023,11:12:29
GPS2,48.782505,11.476495,0.931144,3435,14-4-2023,11:12:29
GPS3,48.782459,11.476455,1.352989,3435,14-4-2023,11:12:29
GPS1,48.782516,11.476375,0.987733,3435,14-4-2023,11:12:29
GPS2,48.782497,11.476498,1.054611,3750,14-4-2023,11:12:30
GPS3,48.782447,11.476459,1.399289,3750,14-4-2023,11:12:30
GPS1,48.782505,11.476373,1.080333,3750,14-4-2023,11:12:30
GPS2,48.782497,11.476498,1.054611,3750,14-4-2023,11:12:30
GPS3,48.782447,11.476459,1.399289,3750,14-4-2023,11:12:30
GPS1,48.782505,11.476373,1.080333,3750,14-4-2023,11:12:30
GPS2,48.782489,11.476504,1.126633,2625,14-4-2023,11:12:31
GPS3,48.782432,11.476467,1.502178,2625,14-4-2023,11:12:31
GPS1,48.782493,11.476379,1.075189,2625,14-4-2023,11:12:31
GPS2,48.782489,11.476504,1.126633,2625,14-4-2023,11:12:31
GPS3,48.782432,11.476467,1.502178,2625,14-4-2023,11:12:31
GPS1,48.782493,11.476379,1.075189,2625,14-4-2023,11:12:31
GPS2,48.782482,11.476511,0.884844,3405,14-4-2023,11:12:32
GPS3,48.782424,11.476478,1.507322,3405,14-4-2023,11:12:32
GPS1,48.782485,11.476387,1.100911,3405,14-4-2023,11:12:32
GPS2,48.782482,11.476511,0.884844,3405,14-4-2023,11:12:32
GPS3,48.782424,11.476478,1.507322,3405,14-4-2023,11:12:32
GPS1,48.782485,11.476387,1.100911,3405,14-4-2023,11:12:32
GPS2,48.782474,11.476523,1.224378,3090,14-4-2023,11:12:33
GPS3,48.782413,11.476491,1.291255,3090,14-4-2023,11:12:33
GPS1,48.782478,11.476403,1.142067,3090,14-4-2023,11:12:33
GPS2,48.782474,11.476523,1.224378,3090,14-4-2023,11:12:33
GPS3,48.782413,11.476491,1.291255,3090,14-4-2023,11:12:33
GPS1,48.782478,11.476403,1.142067,3090,14-4-2023,11:12:33
GPS2,48.782466,11.476533,1.172933,2655,14-4-2023,11:12:34
GPS3,48.782405,11.476505,1.342700,2655,14-4-2023,11:12:34
GPS1,48.782470,11.476420,1.311833,2655,14-4-2023,11:12:34
GPS2,48.782466,11.476533,1.172933,2655,14-4-2023,11:12:34
GPS3,48.782405,11.476505,1.342700,2655,14-4-2023,11:12:34
GPS1,48.782470,11.476420,1.311833,2655,14-4-2023,11:12:34
GPS2,48.782459,11.476544,0.941433,3120,14-4-2023,11:12:35
GPS3,48.782402,11.476520,1.425011,3120,14-4-2023,11:12:35
GPS1,48.782463,11.476434,1.208944,3120,14-4-2023,11:12:35
